accessionNumber,filingDate,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001018724-24-000105,2024-05-23,4,,,,15772,0,0,xslF345X05/wk-form4_1716501255.xml,FORM 4
0001018724-24-000103,2024-05-23,4,,,,13719,0,0,xslF345X05/wk-form4_1716500853.xml,FORM 4
0001018724-24-000101,2024-05-23,4,,,,15174,0,0,xslF345X05/wk-form4_1716500434.xml,FORM 4
0001018724-24-000099,2024-05-23,4,,,,13966,0,0,xslF345X05/wk-form4_1716499947.xml,FORM 4
0001018724-24-000097,2024-05-23,4,,,,15869,0,0,xslF345X05/wk-form4_1716499457.xml,FORM 4
0001018724-24-000095,2024-05-17,4,,,,17330,0,0,xslF345X05/wk-form4_1715978359.xml,FORM 4
0001018724-24-000093,2024-05-17,4,,,,15274,0,0,xslF345X05/wk-form4_1715977818.xml,FORM 4
0001018724-24-000091,2024-05-17,4,,,,7594,0,0,xslF345X05/wk-form4_1715977334.xml,FORM 4
0001018724-24-000089,2024-05-13,4,,,,4645,0,0,xslF345X05/wk-form4_1715632640.xml,FORM 4
0001018724-24-000087,2024-05-08,4,,,,4619,0,0,xslF345X05/wk-form4_1715200908.xml,FORM 4
0001104659-24-058679,2024-05-08,4,000-50368,24926344,,15779,0,0,xslF345X05/tm2413592-1_4seq1.xml,OWNERSHIP DOCUMENT
0001018724-24-000085,2024-05-03,4,,,,15966,0,0,xslF345X05/wk-form4_1714770982.xml,FORM 4
0001018724-24-000079,2024-04-22,4,,,,7552,0,0,xslF345X05/wk-form4_1713817513.xml,FORM 4
0001018724-24-000077,2024-04-12,4,,,,5492,0,0,xslF345X05/wk-form4_1712956286.xml,FORM 4
0001018724-24-000073,2024-04-08,4,,,,7552,0,0,xslF345X05/wk-form4_1712607828.xml,FORM 4
0001018724-24-000070,2024-04-03,4,,,,8322,0,0,xslF345X05/wk-form4_1712179457.xml,FORM 4
0001018724-24-000068,2024-04-03,4,,,,5951,0,0,xslF345X05/wk-form4_1712179100.xml,FORM 4
0001018724-24-000066,2024-04-03,4,,,,6034,0,0,xslF345X05/wk-form4_1712178745.xml,FORM 4
0001018724-24-000064,2024-04-03,4,,,,6013,0,0,xslF345X05/wk-form4_1712178291.xml,FORM 4
0001018724-24-000062,2024-04-03,4,,,,6023,0,0,xslF345X05/wk-form4_1712177869.xml,FORM 4
0001018724-24-000060,2024-03-25,4,,,,7552,0,0,xslF345X05/wk-form4_1711398685.xml,FORM 4
0001018724-24-000058,2024-03-11,4,,,,7555,0,0,xslF345X05/wk-form4_1710189274.xml,FORM 4
0001018724-24-000056,2024-03-06,4,,,,4645,0,0,xslF345X05/wk-form4_1709765060.xml,FORM 4
0001018724-24-000054,2024-03-06,4,,,,6128,0,0,xslF345X05/wk-form4_1709764759.xml,FORM 4
0001018724-24-000052,2024-03-05,4,,,,5450,0,0,xslF345X05/wk-form4_1709674992.xml,FORM 4
0001018724-24-000050,2024-03-05,4,,,,6027,0,0,xslF345X05/wk-form4_1709674515.xml,FORM 4
0001018724-24-000048,2024-03-04,4,,,,6028,0,0,xslF345X05/wk-form4_1709588030.xml,FORM 4
0001018724-24-000046,2024-02-23,4,,,,21916,0,0,xslF345X05/wk-form4_1708728194.xml,FORM 4
0001018724-24-000044,2024-02-23,4,,,,17160,0,0,xslF345X05/wk-form4_1708727493.xml,FORM 4
0001018724-24-000042,2024-02-23,4,,,,17602,0,0,xslF345X05/wk-form4_1708726714.xml,FORM 4
0001018724-24-000040,2024-02-23,4,,,,18311,0,0,xslF345X05/wk-form4_1708725905.xml,FORM 4
0001018724-24-000038,2024-02-23,4,,,,15633,0,0,xslF345X05/wk-form4_1708724884.xml,FORM 4
0001018724-24-000036,2024-02-23,4,,,,17584,0,0,xslF345X05/wk-form4_1708724060.xml,FORM 4
0001018724-24-000034,2024-02-20,4,,,,7673,0,0,xslF345X05/wk-form4_1708477231.xml,FORM 4
0001018724-24-000032,2024-02-20,4,,,,9761,0,0,xslF345X05/wk-form4_1708476853.xml,FORM 4
0001018724-24-000030,2024-02-20,4,,,,17332,0,0,xslF345X05/wk-form4_1708476384.xml,FORM 4
0001018724-24-000028,2024-02-20,4,,,,9036,0,0,xslF345X05/wk-form4_1708475841.xml,FORM 4
0001018724-24-000026,2024-02-20,4,,,,7034,0,0,xslF345X05/wk-form4_1708475489.xml,FORM 4
0001018724-24-000024,2024-02-20,4,,,,21945,0,0,xslF345X05/wk-form4_1708475025.xml,FORM 4
0001018724-24-000022,2024-02-15,4,,,,18588,0,0,xslF345X05/wk-form4_1708032501.xml,FORM 4
0001018724-24-000020,2024-02-14,4,,,,5448,0,0,xslF345X05/wk-form4_1707946122.xml,FORM 4
0001018724-24-000018,2024-02-13,4,,,,4646,0,0,xslF345X05/wk-form4_1707860454.xml,FORM 4
0001018724-24-000016,2024-02-13,4,,,,18593,0,0,xslF345X05/wk-form4_1707859846.xml,FORM 4
0001018724-24-000014,2024-02-09,4,,,,7624,0,0,xslF345X05/wk-form4_1707530258.xml,FORM 4
0001018724-24-000012,2024-02-09,4,,,,11886,0,0,xslF345X05/wk-form4_1707529066.xml,FORM 4
0001018724-24-000010,2024-02-05,4,,,,7552,0,0,xslF345X05/wk-form4_1707168882.xml,FORM 4
0001018724-24-000004,2024-01-22,4,,,,7555,0,0,xslF345X05/wk-form4_1705959396.xml,FORM 4
0001018724-24-000002,2024-01-08,4,,,,7555,0,0,xslF345X05/wk-form4_1704750266.xml,FORM 4
0001018724-23-000044,2023-12-26,4,,,,7556,0,0,xslF345X05/wk-form4_1703626538.xml,FORM 4
0001018724-23-000042,2023-12-08,4,,,,7471,0,0,xslF345X05/wk-form4_1702073390.xml,FORM 4
0001018724-23-000040,2023-12-05,4,,,,5363,0,0,xslF345X05/wk-form4_1701810745.xml,FORM 4
0001018724-23-000038,2023-11-27,4,,,,6578,0,0,xslF345X05/wk-form4_1701121144.xml,FORM 4
0001018724-23-000036,2023-11-24,4,,,,21839,0,0,xslF345X05/wk-form4_1700862561.xml,FORM 4
0001018724-23-000034,2023-11-24,4,,,,19252,0,0,xslF345X05/wk-form4_1700862166.xml,FORM 4
0001018724-23-000032,2023-11-24,4,,,,20404,0,0,xslF345X05/wk-form4_1700861799.xml,FORM 4
0001018724-23-000030,2023-11-24,4,,,,17523,0,0,xslF345X05/wk-form4_1700861390.xml,FORM 4
0001018724-23-000028,2023-11-24,4,,,,15554,0,0,xslF345X05/wk-form4_1700861010.xml,FORM 4
0001018724-23-000026,2023-11-24,4,,,,19675,0,0,xslF345X05/wk-form4_1700860559.xml,FORM 4
0001104659-23-119584,2023-11-17,4,,,,18096,0,0,xslF345X05/tm2330611-8_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-119580,2023-11-17,4,,,,10042,0,0,xslF345X05/tm2330611-7_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-119577,2023-11-17,4,,,,6155,0,0,xslF345X05/tm2330611-10_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-119571,2023-11-17,4,,,,5560,0,0,xslF345X05/tm2330611-9_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-119567,2023-11-17,4,,,,8828,0,0,xslF345X05/tm2330611-4_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-119561,2023-11-17,4,,,,7128,0,0,xslF345X05/tm2330611-3_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-119554,2023-11-17,4,,,,7154,0,0,xslF345X05/tm2330611-5_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-119548,2023-11-17,4,,,,7122,0,0,xslF345X05/tm2330611-2_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-119543,2023-11-17,4,,,,7222,0,0,xslF345X05/tm2330611-6_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-118776,2023-11-15,4,,,,4656,0,0,xslF345X05/tm2330611-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-114815,2023-11-06,4,,,,7679,0,0,xslF345X05/tm2329564-3_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-114357,2023-11-03,4,,,,5460,0,0,xslF345X05/tm2329564-2_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-113426,2023-11-01,4,,,,6153,0,0,xslF345X05/tm2329564-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-110807,2023-10-23,4,,,,7679,0,0,xslF345X05/tm2328878-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-108355,2023-10-10,4,,,,7679,0,0,xslF345X05/tm2327990-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-106846,2023-10-04,4,,,,5460,0,0,xslF345X05/tm2327446-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-103217,2023-09-22,4,,,,7679,0,0,xslF345X05/tm2326663-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-101653,2023-09-18,4,,,,4737,0,0,xslF345X05/tm2325971-5_4seq2.xml,OWNERSHIP DOCUMENT
0001104659-23-100538,2023-09-13,4,,,,5549,0,0,xslF345X05/tm2325971-4_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-100536,2023-09-13,4,,,,5573,0,0,xslF345X05/tm2325971-3_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-100534,2023-09-13,4,,,,5547,0,0,xslF345X05/tm2325971-2_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-098964,2023-09-07,4,,,,7679,0,0,xslF345X05/tm2325417-2_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-098686,2023-09-06,4,,,,5460,0,0,xslF345X05/tm2325417-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-094570,2023-08-23,4,,,,22919,0,0,xslF345X05/tm2324303-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-094567,2023-08-23,4,,,,22003,0,0,xslF345X05/tm2324303-5_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-094564,2023-08-23,4,,,,18348,0,0,xslF345X05/tm2324303-3_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-094559,2023-08-23,4,,,,21734,0,0,xslF345X05/tm2324303-2_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-094555,2023-08-23,4,,,,14504,0,0,xslF345X05/tm2324303-6_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-094552,2023-08-23,4,,,,22425,0,0,xslF345X05/tm2324303-4_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-093156,2023-08-17,4,,,,18097,0,0,xslF345X05/tm2324100-1_4seq1.xml,OWNERSHIP DOCUMENT
0001127602-23-022854,2023-08-17,4,,,,9645,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001127602-23-022851,2023-08-17,4,,,,6718,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001104659-23-090467,2023-08-11,4,000-50368,231164077,,5257,0,0,xslF345X05/tm2323412-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-088925,2023-08-08,4,,,,5461,0,0,xslF345X05/tm2322959-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-087318,2023-08-03,4,,,,5458,0,0,xslF345X05/tm2322612-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-084346,2023-07-26,4,,,,11774,0,0,xslF345X05/tm2322028-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-079677,2023-07-10,4,,,,13560,0,0,xslF345X04/tm2320486-2_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-078766,2023-07-06,4,,,,5460,0,0,xslF345X04/tm2320486-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-074304,2023-06-23,4,,,,18912,0,0,xslF345X04/tm2319382-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-069420,2023-06-08,4,,,,17367,0,0,xslF345X04/tm2318145-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-068073,2023-06-05,4,,,,5459,0,0,xslF345X04/tm2317631-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-065485,2023-05-26,4,,,,6111,0,0,xslF345X04/tm2317086-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-063754,2023-05-23,4,,,,22918,0,0,xslF345X04/tm2316497-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-063751,2023-05-23,4,,,,22002,0,0,xslF345X04/tm2316497-2_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-063749,2023-05-23,4,,,,18347,0,0,xslF345X04/tm2316497-6_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-063747,2023-05-23,4,,,,21730,0,0,xslF345X04/tm2316497-4_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-063745,2023-05-23,4,,,,20096,0,0,xslF345X04/tm2316497-3_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-063739,2023-05-23,4,,,,22443,0,0,xslF345X04/tm2316497-5_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-062272,2023-05-18,4,,,,6152,0,0,xslF345X04/tm2316177-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-061894,2023-05-17,4,,,,21662,0,0,xslF345X04/tm2315865-3_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-061885,2023-05-17,4,,,,14137,0,0,xslF345X04/tm2315865-2_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-061877,2023-05-17,4,,,,7801,0,0,xslF345X04/tm2315865-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-057243,2023-05-08,4,,,,12015,0,0,xslF345X04/tm2314804-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-055500,2023-05-03,4,,,,5459,0,0,xslF345X04/tm2314326-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-048516,2023-04-21,4,,,,15581,0,0,xslF345X04/tm2313380-1_4seq1.xml,OWNERSHIP DOCUMENT
0001127602-23-012687,2023-04-06,4,,,,13048,0,0,xslF345X04/form4.xml,PRIMARY DOCUMENT
0001104659-23-042198,2023-04-05,4,,,,6061,0,0,xslF345X04/tm2311443-1_4seq1.xml,OWNERSHIP DOCUMENT
0001127602-23-011192,2023-03-23,4,,,,6363,0,0,xslF345X04/form4.xml,PRIMARY DOCUMENT
0001104659-23-028445,2023-03-03,4,,,,6012,0,0,xslF345X03/tm238276-1_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-028442,2023-03-03,4,,,,7434,0,0,xslF345X03/tm238276-2_4seq1.xml,OWNERSHIP DOCUMENT
0001104659-23-028435,2023-03-03,4,,,,6119,0,0,xslF345X03/tm238276-3_4seq1.xml,OWNERSHIP DOCUMENT
0001127602-23-007056,2023-02-24,4,,,,5962,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001104659-23-024850,2023-02-23,4,,,,8344,0,0,xslF345X03/tm237486-1_4seq1.xml,OWNERSHIP DOCUMENT
0001127602-23-006852,2023-02-23,4,,,,14936,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-23-006840,2023-02-23,4,,,,13413,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-23-006827,2023-02-23,4,,,,15406,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-23-005906,2023-02-17,4,,,,12306,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-23-005902,2023-02-17,4,,,,15935,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001104659-23-023350,2023-02-17,4,,,,8347,0,0,xslF345X03/tm237065-1_4seq1.xml,OWNERSHIP DOCUMENT
0001127602-23-005886,2023-02-17,4,,,,8832,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-23-005881,2023-02-17,4,,,,6829,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001104659-23-014571,2023-02-08,4,,,,6015,0,0,xslF345X03/tm235796-1_4seq1.xml,OWNERSHIP DOCUMENT
0001127602-23-003574,2023-02-06,4,,,,21892,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-22-039118,2022-12-20,4,000-50368,221475289,,5187,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-22-026633,2022-12-01,4,,,,5965,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-22-036943,2022-11-23,4,,,,6060,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-22-026347,2022-11-23,4,,,,13414,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-026345,2022-11-23,4,,,,12688,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-026343,2022-11-23,4,,,,13395,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-22-036208,2022-11-17,4,,,,6062,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-22-025972,2022-11-17,4,,,,15778,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-025968,2022-11-17,4,,,,15942,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-025964,2022-11-17,4,,,,6712,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-025961,2022-11-17,4,,,,6738,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-025958,2022-11-17,4,,,,10590,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-025956,2022-11-17,4,,,,6712,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-025946,2022-11-17,4,,,,6809,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-025784,2022-11-16,4,,,,6281,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-025033,2022-11-07,4,,,,5964,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-024928,2022-11-03,4,,,,11273,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-024172,2022-10-19,4,,,,19676,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-22-033396,2022-10-11,4,000-50368,221304183,,5187,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-22-023258,2022-10-03,4,,,,14975,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-022788,2022-09-21,4,,,,5218,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-022786,2022-09-21,4,,,,5243,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-022784,2022-09-21,4,,,,5221,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-022548,2022-09-16,4,,,,14733,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-021903,2022-09-01,4,,,,18425,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-021594,2022-08-25,4,,,,5990,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-22-029549,2022-08-23,4,,,,10224,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-22-021474,2022-08-23,4,,,,13416,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-021471,2022-08-23,4,,,,16674,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-021467,2022-08-23,4,,,,17383,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-021219,2022-08-17,4,,,,14046,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-021216,2022-08-17,4,,,,19156,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-021212,2022-08-17,4,,,,4922,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-021201,2022-08-17,4,,,,6689,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-020705,2022-08-08,4,,,,6281,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-015604,2022-05-25,4,,,,4449,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-015458,2022-05-24,4,,,,17143,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-015456,2022-05-24,4,,,,13370,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-015452,2022-05-24,4,,,,12646,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-015450,2022-05-24,4,,,,13349,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-014773,2022-05-17,4,,,,10046,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-014763,2022-05-17,4,,,,10200,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-014759,2022-05-17,4,,,,7378,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-014651,2022-05-16,4,,,,5984,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-013500,2022-05-05,4,,,,5981,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-011745,2022-04-07,4,,,,5615,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-011741,2022-04-07,4,,,,5648,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-011739,2022-04-07,4,,,,5638,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-011737,2022-04-07,4,,,,5312,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-011735,2022-04-07,4,,,,5613,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-22-013133,2022-04-01,4,,,,8293,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-22-011803,2022-03-22,4,,,,6707,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-22-008807,2022-03-09,4,,,,5177,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-007990,2022-03-03,4,,,,5982,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-006358,2022-02-23,4,,,,9902,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-006336,2022-02-23,4,,,,9413,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-22-006836,2022-02-17,4,,,,6732,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-22-005523,2022-02-17,4,,,,10391,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-005518,2022-02-17,4,,,,9496,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-005516,2022-02-17,4,,,,12035,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-005514,2022-02-17,4,,,,9651,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-005512,2022-02-17,4,,,,9526,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-005496,2022-02-17,4,,,,6820,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-005483,2022-02-17,4,,,,7399,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-22-004791,2022-02-14,4,,,,5984,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-22-001363,2022-01-07,4,,,,8293,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-21-049405,2021-12-22,4,,,,8294,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-21-047521,2021-12-09,4,000-50368,211482075,,5895,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-21-046964,2021-12-06,4,,,,8294,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-21-030359,2021-12-06,4,,,,5986,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-030111,2021-12-02,4,,,,5986,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-029910,2021-12-01,4,,,,4261,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-21-045788,2021-11-23,4,,,,10379,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-21-045782,2021-11-23,4,,,,9931,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-21-045780,2021-11-23,4,000-50368,211438819,,5895,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-21-029701,2021-11-19,4,,,,4328,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-029696,2021-11-19,4,,,,4305,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-029690,2021-11-19,4,,,,4978,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-029685,2021-11-19,4,,,,4453,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-21-045109,2021-11-17,4,,,,12492,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
