Ticker,CIK,accessionNumber,xml_url
MSFT,0000789019,000106299324016026,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016026/xslF345X05/form4.xml
MSFT,0000789019,000106299324016025,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016025/xslF345X05/form4.xml
MSFT,0000789019,000106299324016023,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016023/xslF345X05/form4.xml
MSFT,0000789019,000106299324016022,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016022/xslF345X05/form4.xml
MSFT,0000789019,000106299324016021,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016021/xslF345X05/form4.xml
MSFT,0000789019,000106299324015672,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324015672/xslF345X05/form4.xml
GOOGL,0001652044,000095017025004989,https://www.sec.gov/Archives/edgar/data/0001652044/000095017025004989/xslF345X05/ownership.xml
GOOGL,0001652044,000095017025004355,https://www.sec.gov/Archives/edgar/data/0001652044/000095017025004355/xslF345X05/ownership.xml
GOOGL,0001652044,000095017025004312,https://www.sec.gov/Archives/edgar/data/0001652044/000095017025004312/xslF345X05/ownership.xml
GOOGL,0001652044,000095017025004285,https://www.sec.gov/Archives/edgar/data/0001652044/000095017025004285/xslF345X05/ownership.xml
GOOGL,0001652044,000095017025000947,https://www.sec.gov/Archives/edgar/data/0001652044/000095017025000947/xslF345X05/ownership.xml
GOOGL,0001652044,000095017025000324,https://www.sec.gov/Archives/edgar/data/0001652044/000095017025000324/xslF345X05/ownership.xml
GOOGL,0001652044,000095017025000278,https://www.sec.gov/Archives/edgar/data/0001652044/000095017025000278/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024140885,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024140885/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024140879,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024140879/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024140876,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024140876/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024140868,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024140868/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024140860,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024140860/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024140850,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024140850/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024138126,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024138126/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024138084,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024138084/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024138071,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024138071/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024138047,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024138047/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024138032,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024138032/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024137741,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024137741/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024137696,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024137696/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024137690,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024137690/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024137572,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024137572/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024137560,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024137560/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024137554,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024137554/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024137549,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024137549/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024137542,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024137542/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024136302,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024136302/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024135152,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024135152/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024133433,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024133433/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024132408,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024132408/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024132343,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024132343/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024132320,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024132320/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024131196,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024131196/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024131189,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024131189/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024129767,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024129767/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024127970,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024127970/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024125682,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024125682/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024123574,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024123574/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024122606,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024122606/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024121043,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024121043/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024121038,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024121038/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024119905,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024119905/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024117861,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024117861/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024115045,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024115045/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024114821,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024114821/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024114771,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024114771/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024114761,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024114761/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024111591,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024111591/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024111510,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024111510/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024110479,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024110479/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024110107,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024110107/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024110028,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024110028/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024109952,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024109952/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024109916,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024109916/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024109740,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024109740/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024109735,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024109735/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024109725,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024109725/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024109142,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024109142/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107936,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107936/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107927,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107927/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107901,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107901/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107867,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107867/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107836,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107836/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107702,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107702/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107680,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107680/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107673,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107673/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107669,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107669/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107653,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107653/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107649,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107649/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107646,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107646/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107567,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107567/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107535,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107535/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107513,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107513/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024106720,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024106720/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024105252,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024105252/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024104325,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024104325/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024104145,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024104145/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024103909,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024103909/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024102976,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024102976/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024101168,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024101168/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024099613,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024099613/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024098822,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024098822/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024098138,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024098138/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024095703,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024095703/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024094779,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024094779/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024093141,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024093141/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024090220,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024090220/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024088112,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024088112/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024087040,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024087040/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024087025,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024087025/xslF345X05/ownership.xml
AMZN,0001018724,000101872424000202,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000202/xslF345X05/wk-form4_1733955046.xml
AMZN,0001018724,000101872424000200,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000200/xslF345X05/wk-form4_1733522032.xml
AMZN,0001018724,000193600624000004,https://www.sec.gov/Archives/edgar/data/0001018724/000193600624000004/xslF345X05/wk-form4_1733352096.xml
AMZN,0001018724,000137454524000002,https://www.sec.gov/Archives/edgar/data/0001018724/000137454524000002/xslF345X05/wk-form4_1732571303.xml
AMZN,0001018724,000193600624000002,https://www.sec.gov/Archives/edgar/data/0001018724/000193600624000002/xslF345X05/wk-form4_1732570768.xml
AMZN,0001018724,000163990224000002,https://www.sec.gov/Archives/edgar/data/0001018724/000163990224000002/xslF345X05/wk-form4_1732570361.xml
AMZN,0001018724,000155797924000002,https://www.sec.gov/Archives/edgar/data/0001018724/000155797924000002/xslF345X05/wk-form4_1732569966.xml
AMZN,0001018724,000139733324000002,https://www.sec.gov/Archives/edgar/data/0001018724/000139733324000002/xslF345X05/wk-form4_1732569499.xml
AMZN,0001018724,000202481324000002,https://www.sec.gov/Archives/edgar/data/0001018724/000202481324000002/xslF345X05/wk-form4_1732568935.xml
AMZN,0001018724,000104329824000002,https://www.sec.gov/Archives/edgar/data/0001018724/000104329824000002/xslF345X05/wk-form4_1732226837.xml
AMZN,0001018724,000101872424000197,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000197/xslF345X05/wk-form4_1732144128.xml
AMZN,0001018724,000101872424000195,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000195/xslF345X05/wk-form4_1732062934.xml
AMZN,0001018724,000101872424000191,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000191/xslF345X05/wk-form4_1732062082.xml
AMZN,0001018724,000101872424000189,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000189/xslF345X05/wk-form4_1732061397.xml
AMZN,0001018724,000101872424000187,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000187/xslF345X05/wk-form4_1732061039.xml
AMZN,0001018724,000101872424000185,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000185/xslF345X05/wk-form4_1732060711.xml
AMZN,0001018724,000101872424000183,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000183/xslF345X05/wk-form4_1732060293.xml
AMZN,0001018724,000101872424000181,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000181/xslF345X05/wk-form4_1732059902.xml
AMZN,0001018724,000101872424000179,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000179/xslF345X05/wk-form4_1732059613.xml
AMZN,0001018724,000101872424000177,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000177/xslF345X05/wk-form4_1731619612.xml
AMZN,0001018724,000101872424000175,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000175/xslF345X05/wk-form4_1731447029.xml
AMZN,0001018724,000101872424000173,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000173/xslF345X05/wk-form4_1731446640.xml
AMZN,0001018724,000101872424000171,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000171/xslF345X05/wk-form4_1731102451.xml
AMZN,0001018724,000101872424000169,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000169/xslF345X05/wk-form4_1730929870.xml
AMZN,0001018724,000101872424000167,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000167/xslF345X05/wk-form4_1730843084.xml
AMZN,0001018724,000101872424000165,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000165/xslF345X05/wk-form4_1730842750.xml
AMZN,0001018724,000101872424000163,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000163/xslF345X05/wk-form4_1730842269.xml
AMZN,0001018724,000101872424000156,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000156/xslF345X05/wk-form4_1727986784.xml
AMZN,0001018724,000101872424000154,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000154/xslF345X05/wk-form4_1727383204.xml
AMZN,0001018724,000101872424000152,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000152/xslF345X05/wk-form4_1726096032.xml
AMZN,0001018724,000101872424000150,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000150/xslF345X05/wk-form4_1725567606.xml
AMZN,0001018724,000101872424000148,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000148/xslF345X05/wk-form4_1725049574.xml
AMZN,0001018724,000101872424000146,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000146/xslF345X05/wk-form4_1724447905.xml
AMZN,0001018724,000101872424000144,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000144/xslF345X05/wk-form4_1724447373.xml
AMZN,0001018724,000101872424000142,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000142/xslF345X05/wk-form4_1724446937.xml
AMZN,0001018724,000101872424000140,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000140/xslF345X05/wk-form4_1724446549.xml
AMZN,0001018724,000101872424000138,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000138/xslF345X05/wk-form4_1724446140.xml
